Date,Day Code,Time,Event Code,Event,Round/Heat,Class,Format,Style,Duration,Location,GM,Change Date,BGG_ID,BGG_Name,BGG_Rank,BGG_Rating
First Friday,,,,,,,,,,,,,,,,
7/30/26,Th,23,WAS,War At Sea,Final,A,SwEl,Continuous,2,First Tracks Center,"Meconi, Vince",,1431.0,War at Sea,4611.0,6.575
7/30/26,Th,24,--,Open Gaming Library Closes,--,--,--,--,--,Exhibit Hall,"Buckwalter, Scott",,,,,
Friday,,,,,,,,,,,,,,,,
7/31/26,Fr,1,PGF,Pro Golf,Final,A,S\E,Continuous,2,Grand Ballroom,"Monnin, Bruce",,5002.0,Pro Golf,22608.0,5.7207
7/31/26,Fr,7:30,--,Yoga for all levels,--,--,--,--,0.75,Ski Lodge Deck,"Lewis, Jeff",,,,,
7/31/26,Fr,8,--,Registration,--,--,--,--,12,Stag Pass,"Gutermuth, Ken",,,,,
7/31/26,Fr,9,--,Open Gaming,--,--,--,--,15,Exhibit Hall,"Buckwalter, Scott",,,,,
7/31/26,Fr,9,--,Open Gaming Library Opens,--,--,--,--,15,Exhibit Hall,"Buckwalter, Scott",,,,,
7/31/26,Fr,9,--,Formula Motor Racing Juniors,--,C,Jr SE,--,2,Hemlock,"Pack, David-John",,,,,
7/31/26,Fr,9,65S,65: Squad Level Battles,Demo 1/1,--,--,--,1,Exhibit Hall Annex #3,"Shedden, Sephen",,,,,
7/31/26,Fr,9,AUT,Automobile,Demo 1/1,--,--,---,1,Exhibit Hall Annex #7,"Borton, D.J.",,39351.0,Automobile,751.0,7.32456
7/31/26,Fr,9,CNC,Concordia,Demo 1/1,--,--,---,1,Exhibit Hall Annex #1,"Katz, Chris",,124361.0,Concordia,29.0,8.07673
7/31/26,Fr,9,AFK,Afrika Korps,Round 7/7,A,SwEl,Freeform,7,Winterberry,"Sinigaglio, Bruno",,2259.0,Afrika Korps,6191.0,6.30701
7/31/26,Fr,9,BWD,Bitter Woods,Round 7/7,A,SwEl,Freeform,7,Winterberry,"Sinigaglio, Bruno",,,,,
7/31/26,Fr,9,COB,Castles of Burgundy,Round 3/3,B,HMW-P,Scheduled,3,Seasons,"Irving, Richard",,84876.0,The Castles of Burgundy,17.0,8.16121
7/31/26,Fr,9,DUN,Dune,Round 3/3,A,HE,Scheduled,5,Alpine,"Johnson, Brad",,283355.0,Dune,212.0,7.91626
7/31/26,Fr,9,LLM,Leaping Lemmings,Heat 4/4,C,HWO,Scheduled,2,Sunburst,"Powers, Bill",,29687.0,Leaping Lemmings,4622.0,6.40073
7/31/26,Fr,9,LST,Lost Cities,Heat 2/4,B,SwEl,Scheduled,1,Sunburst,"Pettis, Roy",,50.0,Lost Cities,343.0,7.2588
7/31/26,Fr,9,MMS,March Madness,Heat 4/4,B,HMSE,Scheduled,3,Evergreen,"Reiff, Bruce",,3063.0,March Madness,14179.0,6.34748
7/31/26,Fr,9,M44,Memoir '44,Round 1/4,B,SEM,Continuous,2,Maple,"Edelston, Sam",,10630.0,Memoir '44,223.0,7.5308
7/31/26,Fr,9,PZB,Panzerblitz,Round 7/7,B,SwEl,Freeform,6,Winterberry,"Northey, Rick",,2238.0,PanzerBlitz,3557.0,6.64271
7/31/26,Fr,9,RFG,Race for the Galaxy,Heat 3/4,B,HMW-P,Scheduled,1,Seasons,"Freeman, Eric",,28143.0,Race for the Galaxy,94.0,7.73614
7/31/26,Fr,9,SQL,Squad Leader,Round 7/7,A,SwEl,Freeform,4,Winterberry,Pollard. Pete,,1035.0,Squad Leader,1022.0,7.56148
7/31/26,Fr,9,TRC,The Russian Campaign,Round 7/7,A,SwEl,Freeform,5,Winterberry,"Karahalios, George",,2808.0,The Russian Campaign,2237.0,7.33394
7/31/26,Fr,9,T&T,Thurn & Taxis,Heat 3/3,B,HWO,Scheduled,2,Seasons,"Latto, Andy",,21790.0,Thurn and Taxis,609.0,7.09296
7/31/26,Fr,9,WNW,Wilderness War,Round 1/4,B,SW,Continuous,4,First Tracks Poolside,"MacInnis, Randall",,1822.0,Wilderness War,1430.0,7.68006
7/31/26,Fr,9,WSM,Wooden Ships & Iron Men,Round 7/8,B,SwEl,Freeform,2,Winterberry,"Hitchings, Tim",,237.0,Wooden Ships & Iron Men,2158.0,7.104
7/31/26,Fr,9,BAR,Battles of the American Revolution,Quarterfinal,B,SwEl,Scheduled,10,Foggy Brews,"Miklos, Mark",,446340.0,Battles of the American Revolution,0.0,7.965
7/31/26,Fr,9,CAS,Cascadia,Quarterfinal,B,HWO,Scheduled,2,Seasons,"Allen, Henry",,295947.0,Cascadia,59.0,7.88871
7/31/26,Fr,9,BRI,Britannia,Semifinal,B,HMW-P,Scheduled,5,Wagner's Run,"O'Connor, Matthew",,240.0,Britannia,1193.0,7.18365
7/31/26,Fr,9,FTP,For the People,Semifinal,C,SEM,Continuous,6,First Tracks Poolside,"Pei, James",,833.0,For the People,1394.0,7.8149
7/31/26,Fr,9,GAP,Gaia Project,Semifinal,B,HMW-P,Scheduled,3,Grand Ballroom,"Cederquist, Dave",,220308.0,Gaia Project,13.0,8.35136
7/31/26,Fr,9,HIS,Here I Stand,Semifinal,B,HMW-P,Scheduled,6,Wagner's Run,"Rice, Justin",,17392.0,Here I Stand,541.0,7.87785
7/31/26,Fr,9,SSB,Superstar Baseball,Semifinal,B,SwEl,Scheduled,4,Chestnut,"Lee, Roderick",,,,,
7/31/26,Fr,9,BKN,Breakout Normandy,Final,B,SEM,Continuous,6,First Tracks Slopeside,"Thompson, Nels",,730.0,Breakout: Normandy,2399.0,7.69367
7/31/26,Fr,9,GCA,Great Campaigns of the ACW,Final,B,SwEl,Scheduled,3,Laurel,"Cross, David",,,,,
7/31/26,Fr,9,MCB,Moon Colony Bloodbath,Final,C,HMW-P,Continuous,2,Laurel,"Feathers, Ryan",,425549.0,Moon Colony Bloodbath,587.0,7.64512
7/31/26,Fr,9,SWR,Star Wars: Rebellion,Final,B,SEM,Scheduled,4,Laurel,"Gregorio, Alex",,187645.0,Star Wars: Rebellion,10.0,8.42215
7/31/26,Fr,10,--,Vendors,--,--,--,--,8,Timberstone,"Gutermuth, Ken",,,,,
7/31/26,Fr,10,AUT,Automobile,Heat 1/2,B,HMW-P,Scheduled,3,Sunburst,"Borton, D.J.",,39351.0,Automobile,751.0,7.32456
7/31/26,Fr,10,NVW,Naval War,Heat 3/3,B,HWO,Scheduled,3,Grand Ballroom,"Kramer, James",,1674.0,Naval War,7158.0,6.26546
7/31/26,Fr,10,RFG,Race for the Galaxy,Heat 4/4,B,HMW-P,Scheduled,1,Seasons,"Freeman, Eric",,28143.0,Race for the Galaxy,94.0,7.73614
7/31/26,Fr,10,ASL,Advanced Squad Leader,Quarterfinal,A,SE,Continuous,5,Winterberry,"Schilling, Curt",,243.0,Advanced Squad Leader,584.0,8.01123
7/31/26,Fr,10,FDE,Formula De,Semifinal,C,HMW-P,Scheduled,3,Alpine,"Meader, Eric",,37904.0,Formula D,776.0,6.98416
7/31/26,Fr,11,--,Relic Wars,--,--,--,--,1,First Tracks Center,"Walker, Denver",,,,,
7/31/26,Fr,11,EGZ,Egizia,Demo 1/1,--,--,---,1,Exhibit Hall Annex #2,"Emerick, Andrew",,58421.0,Egizia,737.0,7.37859
7/31/26,Fr,11,E&T,Euphrat & Tigris,Heat 1/3,B,HMW-P,Scheduled,2,Seasons,"Moffit, Craig",,42.0,Tigris & Euphrates,131.0,7.7042
7/31/26,Fr,11,M44,Memoir '44,Round 2/4,B,SEM,Continuous,2,Maple,"Edelston, Sam",,10630.0,Memoir '44,223.0,7.5308
7/31/26,Fr,11,PRC,Pirate's Cove,Heat 3/3,B,HMW-P,Scheduled,2,Grand Ballroom,"Otwell, Janet",,2987.0,Pirate's Cove,1957.0,6.55824
7/31/26,Fr,11,QGB,Star Wars: Queen's Gambit,Quarterfinal,B,HWO,Scheduled,2,Fox Den,"Kizer, Chris",,939.0,Star Wars: The Queen's Gambit,1306.0,7.58254
7/31/26,Fr,11,T&T,Thurn & Taxis,Quarterfinal,B,HWO,Scheduled,2,Sunburst,"Latto, Andy",,21790.0,Thurn and Taxis,609.0,7.09296
7/31/26,Fr,11,ACS,Atlantic Storm,Semifinal,A,HMW-P,Scheduled,2,Grand Ballroom,"Evinger, Tim",,259.0,Atlantic Storm,6516.0,6.54531
7/31/26,Fr,11,CAS,Cascadia,Semifinal,B,HWO,Scheduled,2,Seasons,"Allen, Henry",,295947.0,Cascadia,59.0,7.88871
7/31/26,Fr,11,TTN,Titan,Semifinal,A,HMW-P,Scheduled,5,First Tracks Center,"desJardins, David",,103.0,Titan,1709.0,6.96235
7/31/26,Fr,11,SPG,Saint Petersburg,Final,B,HMW-P,Scheduled,2,Laurel,"Feathers, Ryan",,9217.0,Saint Petersburg,485.0,7.26494
7/31/26,Fr,12,--,Splendor Juniors,--,C,Jr SE,--,2,Hemlock,"Shea, Jessica",,,,,
7/31/26,Fr,12,ABN,Air Baron,Semifinal,B,HMW-P,Scheduled,3,Dogwood,"Jamelli, Max",,76.0,Air Baron,6201.0,6.40163
7/31/26,Fr,12,ARC,Arcs,Semifinal,B,HMW-P,Scheduled,4,Grand Ballroom,"Tamburo, Joel",,359871.0,Arcs,100.0,8.00914
7/31/26,Fr,12,AKN,Ark Nova,Final,A,HWO,Scheduled,3,Laurel,"Weaver, Chad",,342942.0,Ark Nova,2.0,8.54009
7/31/26,Fr,13,--,Above the Trenches,--,--,--,--,2,First Tracks Center,"Radgoski, Richard",,,,,
7/31/26,Fr,13,CFR,Championship Formula Racing,Heat 2/3,B,HMW-P,Scheduled,4,Evergreen,"Long, Chris",,156175.0,Championship Formula Racing,5210.0,7.65829
7/31/26,Fr,13,DSP,Dominant Species,Heat 2/2,B,HMW-P,Scheduled,4,Seasons,"McKinnes, Luke",,62219.0,Dominant Species,114.0,7.80141
7/31/26,Fr,13,EGZ,Egizia,Heat 1/3,B,HMW-P,Scheduled,2,Seasons,"Emerick, Andrew",,58421.0,Egizia,737.0,7.37859
7/31/26,Fr,13,M44,Memoir '44,Round 3/4,B,SEM,Continuous,2,Maple,"Edelston, Sam",,10630.0,Memoir '44,223.0,7.5308
7/31/26,Fr,13,MOV,Merchant of Venus,Heat 3/3,B,HMW-P,Scheduled,3,Sunburst,"Irving, Richard",,230.0,Merchant of Venus,1660.0,7.12942
7/31/26,Fr,13,WNW,Wilderness War,Round 2/4,B,SW,Continuous,4,First Tracks Poolside,"MacInnis, Randall",,1822.0,Wilderness War,1430.0,7.68006
7/31/26,Fr,13,WSN,Wingspan,Heat 3/3,B,HMW-P,Scheduled,2,Grand Ballroom,"Swift, Patti",,266192.0,Wingspan,38.0,7.99813
7/31/26,Fr,13,ALH,Alhambra,Quarterfinal,B,HWO,Scheduled,2,Sunburst,"Gutermuth, Debbie",,6249.0,Alhambra,616.0,7.03569
7/31/26,Fr,13,CMK,Castles of Mad King Ludwig,Quarterfinal,A,HMW-P,Scheduled,2,Seasons,"Corrado, John",,155426.0,Castles of Mad King Ludwig,234.0,7.49721
7/31/26,Fr,13,QGB,Star Wars: Queen's Gambit,Semifinal,B,HWO,Scheduled,2,Fox Den,"Kizer, Chris",,939.0,Star Wars: The Queen's Gambit,1306.0,7.58254
7/31/26,Fr,13,T&T,Thurn & Taxis,Semifinal,B,HWO,Scheduled,2,Sunburst,"Latto, Andy",,21790.0,Thurn and Taxis,609.0,7.09296
7/31/26,Fr,13,WAT,Waterloo,Semifinal,A,SwEl,Freeform,6,Winterberry,"Musella, Martin",,5296.0,Waterloo,12796.0,5.9526
7/31/26,Fr,13,ACS,Atlantic Storm,Final,A,HMW-P,Scheduled,2,Laurel,"Evinger, Tim",,259.0,Atlantic Storm,6516.0,6.54531
7/31/26,Fr,13,BRI,Britannia,Final,B,HMW-P,Scheduled,5,Wagner's Run,"O'Connor, Matthew",,240.0,Britannia,1193.0,7.18365
7/31/26,Fr,14,65S,65: Squad Level Battles,Round 1/1,B,SE,Scheduled,3,Winterberry,"Shedden, Sephen",,,,,
7/31/26,Fr,14,CQP,Conquest of Paradise,Heat 2/3,B,HMW-P,Scheduled,3,First Tracks Center,"McPartland, Kevin",,15954.0,Conquest of Paradise,2687.0,6.93052
7/31/26,Fr,14,CRK,Crokinole,Heat 1/4,C,SwEl,Scheduled,2,Snowflake,"Brown, Steve",,521.0,Crokinole,46.0,8.06588
7/31/26,Fr,14,EIS,Enemy in Sight,Heat 3/3,B,HWO,Scheduled,3,Grand Ballroom,"Evinger, Matt",,264.0,Enemy in Sight,6836.0,6.27375
7/31/26,Fr,14,RRY,Robo Rally,Heat 3/3,C,HWO,Scheduled,3,Grand Ballroom,"Houde, Marc",,216201.0,Robo Rally,1750.0,6.92614
7/31/26,Fr,15,--,Sleeping Queens Juniors,--,C,Jr SE,--,2,Hemlock,"Raszewski, Samantha",,,,,
7/31/26,Fr,15,CNC,Concordia,Heat 1/2,B,HMW-P,Scheduled,2,Snowflake,"Katz, Chris",,124361.0,Concordia,29.0,8.07673
7/31/26,Fr,15,E&T,Euphrat & Tigris,Heat 2/3,B,HMW-P,Scheduled,2,Seasons,"Moffit, Craig",,42.0,Tigris & Euphrates,131.0,7.7042
7/31/26,Fr,15,FMR,Formula Motor Racing,Heat 3/3,B,HMW-P,Scheduled,2,Grand Ballroom,"LeFevre, Chris",,635.0,Formula Motor Racing,3735.0,6.4097
7/31/26,Fr,15,M44,Memoir '44,Round 4/4,B,SEM,Continuous,2,Maple,"Edelston, Sam",,10630.0,Memoir '44,223.0,7.5308
7/31/26,Fr,15,QOQ,Quacks,Heat 2/3,B,HMW-P,Scheduled,2,Seasons,"Hansen, Virginia",,244521.0,Quacks,79.0,7.80382
7/31/26,Fr,15,ALH,Alhambra,Semifinal,B,HWO,Scheduled,2,Fox Den,"Gutermuth, Debbie",,6249.0,Alhambra,616.0,7.03569
7/31/26,Fr,15,CMK,Castles of Mad King Ludwig,Semifinal,A,HMW-P,Scheduled,2,Seasons,"Corrado, John",,155426.0,Castles of Mad King Ludwig,234.0,7.49721
7/31/26,Fr,15,ABN,Air Baron,Final,B,HMW-P,Scheduled,3,Dogwood,"Jamelli, Max",,76.0,Air Baron,6201.0,6.40163
7/31/26,Fr,15,AZL,Azul,Final,B,HMW-P,Scheduled,1,Laurel,"Speaker, Eric",,230802.0,Azul,99.0,7.71442
7/31/26,Fr,15,CAS,Cascadia,Final,B,HWO,Scheduled,2,Laurel,"Allen, Henry",,295947.0,Cascadia,59.0,7.88871
7/31/26,Fr,15,FTP,For the People,Final,C,SEM,Continuous,6,First Tracks Poolside,"Pei, James",,833.0,For the People,1394.0,7.8149
7/31/26,Fr,15,QGB,Star Wars: Queen's Gambit,Final,B,HWO,Scheduled,2,Fox Den,"Kizer, Chris",,939.0,Star Wars: The Queen's Gambit,1306.0,7.58254
7/31/26,Fr,15,T&T,Thurn & Taxis,Final,B,HWO,Scheduled,2,Sunburst,"Latto, Andy",,21790.0,Thurn and Taxis,609.0,7.09296
7/31/26,Fr,16,DNI,Dune Imperium,Heat 3/3,B,HMW-P,Scheduled,3,Seasons,"Spencer, Jay",,316554.0,Dune: Imperium,6.0,8.41092
7/31/26,Fr,16,AFK,Afrika Korps,Semifinal,A,SwEl,Freeform,7,Winterberry,"Sinigaglio, Bruno",,2259.0,Afrika Korps,6191.0,6.30701
7/31/26,Fr,16,GXT,Galaxy Trucker,Semifinal,B,HMW-P,Scheduled,2,First Tracks Center,"Finberg, David",,31481.0,Galaxy Trucker,317.0,7.32119
7/31/26,Fr,17,,Band of Brothers Redux,--,--,--,--,2,First Trascks Slopeside,"Dworschak, Tom",,,,,
7/31/26,Fr,17,BAT,Battle Line,Demo 1/1,--,--,---,1,Exhibit Hall Annex #6,"McCulloch, Sean",,760.0,Battle Line,330.0,7.41233
7/31/26,Fr,17,DIP,Diplomacy,Demo 1/1,--,--,---,1,Exhibit Hall Annex #7,"Wilsbach, Anton",,483.0,Diplomacy,881.0,7.03367
7/31/26,Fr,17,CRK,Crokinole,Heat 2/4,C,SwEl,Scheduled,2,Snowflake,"Brown, Steve",,521.0,Crokinole,46.0,8.06588
7/31/26,Fr,17,EGZ,Egizia,Heat 2/3,B,HMW-P,Scheduled,2,Seasons,"Emerick, Andrew",,58421.0,Egizia,737.0,7.37859
7/31/26,Fr,17,ORL,Orleans,Heat 2/2,A,HMW-P,Scheduled,2,Seasons,"Jiang, Allan",,164928.0,Orléans,35.0,8.04693
7/31/26,Fr,17,WNW,Wilderness War,Round 3/4,B,SW,Continuous,4,First Tracks Poolside,"MacInnis, Randall",,1822.0,Wilderness War,1430.0,7.68006
7/31/26,Fr,17,WSN,Wingspan,Quarterfinal,B,HMW-P,Scheduled,2,Grand Ballroom,"Swift, Patti",,266192.0,Wingspan,38.0,7.99813
7/31/26,Fr,17,ASL,Advanced Squad Leader,Semifinal,A,SE,Continuous,5,Winterberry,"Schilling, Curt",,243.0,Advanced Squad Leader,584.0,8.01123
7/31/26,Fr,17,FMR,Formula Motor Racing,Semifinal,B,HMW-P,Scheduled,2,Grand Ballroom,"LeFevre, Chris",,635.0,Formula Motor Racing,3735.0,6.4097
7/31/26,Fr,17,MMS,March Madness,Semifinal,B,HMSE,Scheduled,3,Evergreen,"Reiff, Bruce",,3063.0,March Madness,14179.0,6.34748
7/31/26,Fr,17,M44,Memoir '44,Semifinal,B,SEM,Continuous,2,Maple,"Edelston, Sam",,10630.0,Memoir '44,223.0,7.5308
7/31/26,Fr,17,RRY,Robo Rally,Semifinal,C,HWO,Scheduled,3,Grand Ballroom,"Houde, Marc",,216201.0,Robo Rally,1750.0,6.92614
7/31/26,Fr,17,SAG,Sagrada,Semifinal,B,HMW-P,Scheduled,1,Seasons,"Schreier, Daron",,199561.0,Sagrada,225.0,7.46907
7/31/26,Fr,17,ALH,Alhambra,Final,B,HWO,Scheduled,2,Laurel,"Gutermuth, Debbie",,6249.0,Alhambra,616.0,7.03569
7/31/26,Fr,17,ARC,Arcs,Final,B,HMW-P,Scheduled,4,Laurel,"Tamburo, Joel",,359871.0,Arcs,100.0,8.00914
7/31/26,Fr,17,BRS,Brass,Final,B,HMW-P,Scheduled,3,Dogwood,"Towne, Jonathan",,427.0,Grass,7742.0,6.02532
7/31/26,Fr,17,CMK,Castles of Mad King Ludwig,Final,A,HMW-P,Scheduled,2,Laurel,"Corrado, John",,155426.0,Castles of Mad King Ludwig,234.0,7.49721
7/31/26,Fr,18,--,Ivanhoe Juniors,--,C,Jr SE,--,2,Hemlock,"Roeper, Barbara",,,,,
7/31/26,Fr,18,WOR,War of the Ring,Demo 1/1,--,--,---,1,Exhibit Hall Annex #1,"Martin, Jeromey",,9609.0,War of the Ring,221.0,7.78098
7/31/26,Fr,18,CMS,Circus Maximus,Heat 3/3,C,HMW-P,Scheduled,4,Wintergreen,"Smith, Barry",,244.0,Circus Maximus,3146.0,6.77743
7/31/26,Fr,18,TNW,The Napoleonic Wars,Semifinal,B,HE,Scheduled,6,Wagner's Run,"Williams, Gareth",,3409.0,The Napoleonic Wars,4220.0,7.01884
7/31/26,Fr,18,SAG,Sagrada,Final,B,HMW-P,Scheduled,1,Seasons,"Schreier, Daron",,199561.0,Sagrada,225.0,7.46907
7/31/26,Fr,18,SSB,Superstar Baseball,Final,B,SwEl,Scheduled,4,Laurel,"Lee, Roderick",,,,,
7/31/26,Fr,19,BAT,Battle Line,Round 1/1,B,SwEl,Continuous,2,Seasons,"McCulloch, Sean",,760.0,Battle Line,330.0,7.41233
7/31/26,Fr,19,DIP,Diplomacy,Round 1/3,B,SW,Scheduled,4,Alpine,"Wilsbach, Anton",,483.0,Diplomacy,881.0,7.03367
7/31/26,Fr,19,FHB,Fury Hardball,Round 1/3,A,SwEl,Continuous,1,Chestnut,"Lewis, Andy",,317068.0,Fury Hardball,0.0,7.125
7/31/26,Fr,19,PRO,Puerto Rico,Heat 2/3,B,HMW-P,Scheduled,2,Seasons,"Shay, Richard",,3076.0,Puerto Rico,57.0,7.89899
7/31/26,Fr,19,QOQ,Quacks,Heat 3/3,B,HMW-P,Scheduled,2,Sunburst,"Hansen, Virginia",,244521.0,Quacks,79.0,7.80382
7/31/26,Fr,19,RA!,Ra!,Quarterfinal,B,HMW-P,Scheduled,2,Grand Ballroom,"Bove, Alex",,12.0,Ra,113.0,7.71516
7/31/26,Fr,19,FMR,Formula Motor Racing,Final,B,HMW-P,Scheduled,2,Dogwood,"LeFevre, Chris",,635.0,Formula Motor Racing,3735.0,6.4097
7/31/26,Fr,19,GAP,Gaia Project,Final,B,HMW-P,Scheduled,3,Laurel,"Cederquist, Dave",,220308.0,Gaia Project,13.0,8.35136
7/31/26,Fr,19,MMS,March Madness,Final,B,HMSE,Scheduled,3,Evergreen,"Reiff, Bruce",,3063.0,March Madness,14179.0,6.34748
7/31/26,Fr,19,M44,Memoir '44,Final,B,SEM,Continuous,2,Maple,"Edelston, Sam",,10630.0,Memoir '44,223.0,7.5308
7/31/26,Fr,20,CRK,Crokinole,Heat 3/4,C,SwEl,Scheduled,2,Snowflake,"Brown, Steve",,521.0,Crokinole,46.0,8.06588
7/31/26,Fr,20,FHB,Fury Hardball,Round 2/3,A,SwEl,Continuous,1,Chestnut,"Lewis, Andy",,317068.0,Fury Hardball,0.0,7.125
7/31/26,Fr,20,WOR,War of the Ring,Round 1/4,C,SEM,Continuous,4,Fox Den,"Martin, Jeromey",,9609.0,War of the Ring,221.0,7.78098
7/31/26,Fr,20,V19,Versailles 1919,Semifinal,B,HMW-P,Scheduled,3,Grand Ballroom,"Pettis, Roy",,253506.0,Versailles 1919,2598.0,7.47347
7/31/26,Fr,20,TFM,Terraforming Mars,Final,A,HMW-P,Scheduled,4,Laurel,"Martin, Andrew",,167791.0,Terraforming Mars,9.0,8.33556
7/31/26,Fr,21,--,B-17 After Action Meeting,--,--,--,--,3,Matterhorn,"Yoshikawa, Mark",,,,,
7/31/26,Fr,21,ACQ,Acquire,Heat 3/3,B,HMW-P,Scheduled,2,Seasons,"Ackman, Cliff",,5.0,Acquire,364.0,7.35704
7/31/26,Fr,21,AUT,Automobile,Heat 2/2,B,HMW-P,Scheduled,3,Sunburst,"Borton, D.J.",,39351.0,Automobile,751.0,7.32456
7/31/26,Fr,21,CNC,Concordia,Heat 2/2,B,HMW-P,Scheduled,2,Seasons,"Katz, Chris",,124361.0,Concordia,29.0,8.07673
7/31/26,Fr,21,FHB,Fury Hardball,Round 3/3,A,SwEl,Continuous,1,Chestnut,"Lewis, Andy",,317068.0,Fury Hardball,0.0,7.125
7/31/26,Fr,21,WNW,Wilderness War,Round 4/4,B,SW,Continuous,4,First Tracks Poolside,"MacInnis, Randall",,1822.0,Wilderness War,1430.0,7.68006
7/31/26,Fr,21,BAT,Battle Line,Quarterfinal,B,SwEl,Continuous,1,Seasons,"McCulloch, Sean",,760.0,Battle Line,330.0,7.41233
7/31/26,Fr,21,HET,Heat: Pedal to the Metal,Semifinal,B,HMW-P,Scheduled,2,Dogwood,"Wolff, Jack",,366013.0,Heat: Pedal to the Metal,47.0,7.99612
7/31/26,Fr,21,RA!,Ra!,Semifinal,B,HMW-P,Scheduled,2,Grand Ballroom,"Bove, Alex",,12.0,Ra,113.0,7.71516
7/31/26,Fr,22,LID,Liar's Dice,Demo 1/1,--,--,---,1,Exhibit Hall Annex #9,"Anderson, Erika",,,,,
7/31/26,Fr,22,FHB,Fury Hardball,Quarterfinal,A,SwEl,Continuous,1,Chestnut,"Lewis, Andy",,317068.0,Fury Hardball,0.0,7.125
7/31/26,Fr,22,BAT,Battle Line,Semifinal,B,SwEl,Continuous,1,Seasons,"McCulloch, Sean",,760.0,Battle Line,330.0,7.41233
7/31/26,Fr,23,--,M44 Overlord - Kursk,--,--,--,--,4,First Tracks Slopeside,"Edelston, Sam",,,,,
7/31/26,Fr,23,LID,Liar's Dice,Round 1/1,B,SE,Continuous,1,Grand Ballroom,"Anderson, Erika",,,,,
7/31/26,Fr,23,FHB,Fury Hardball,Semifinal,A,SwEl,Continuous,1,Chestnut,"Lewis, Andy",,317068.0,Fury Hardball,0.0,7.125
7/31/26,Fr,23,BAT,Battle Line,Final,B,SwEl,Continuous,1,Seasons,"McCulloch, Sean",,760.0,Battle Line,330.0,7.41233
7/31/26,Fr,23,HET,Heat: Pedal to the Metal,Final,B,HMW-P,Scheduled,2,Dogwood,"Wolff, Jack",,366013.0,Heat: Pedal to the Metal,47.0,7.99612
7/31/26,Fr,23,RA!,Ra!,Final,B,HMW-P,Scheduled,2,Laurel,"Bove, Alex",,12.0,Ra,113.0,7.71516
7/31/26,Fr,24,--,Open Gaming Library Closes,--,--,--,--,--,Exhibit Hall,"Buckwalter, Scott",,,,,
7/31/26,Fr,24,LID,Liar's Dice,Semifinal,B,SE,Continuous,1,Grand Ballroom,"Anderson, Erika",,,,,
7/31/26,Fr,24,FHB,Fury Hardball,Final,A,SwEl,Continuous,1,Chestnut,"Lewis, Andy",,317068.0,Fury Hardball,0.0,7.125
Saturday,,,,,,,,,,,,,,,,
8/1/26,Sa,1,LID,Liar's Dice,Final,B,SE,Continuous,1,Grand Ballroom,"Anderson, Erika",,,,,
8/1/26,Sa,7:30,--,Yoga for all levels,--,--,--,--,0.75,Ski Lodge Deck,"Lewis, Jeff",,,,,
8/1/26,Sa,8,--,WBC After Action Meeting,--,--,--,--,1,Wintergreen,"Gutermuth, Ken",,,,,
8/1/26,Sa,8,--,Registration,--,--,--,--,14,Stag Pass,"Gutermuth, Ken",,,,,
8/1/26,Sa,8,--,Shuttle to Pittsburgh Airport,--,--,--,--,2,Hotel Lobby,Seven Springs,,,,,
8/1/26,Sa,9,--,Open Gaming,--,--,--,--,15,Exhibit Hall,"Buckwalter, Scott",,,,,
8/1/26,Sa,9,--,Open Gaming Library Opens,--,--,--,--,14,Exhibit Hall,"Buckwalter, Scott",,,,,
8/1/26,Sa,9,--,Lost Cities Juniors,--,C,Jr SE,--,4,Hemlock,"Byrd, Megan",,,,,
8/1/26,Sa,9,SBS,Space Base,Demo 1/1,--,--,---,1,Exhibit Hall Annex #1,"Coussis, John",,242302.0,Space Base,226.0,7.53931
8/1/26,Sa,9,BCY,Battle Cry,Round 1/3,A,SEM,Continuous,2,First Tracks Poolside,"Heintzelman, Geoff",,551.0,Battle Cry,1427.0,7.17301
8/1/26,Sa,9,CQP,Conquest of Paradise,Heat 3/3,B,HMW-P,Scheduled,3,First Tracks Center,"McPartland, Kevin",,15954.0,Conquest of Paradise,2687.0,6.93052
8/1/26,Sa,9,CRK,Crokinole,Heat 4/4,C,SwEl,Scheduled,2,Snowflake,"Brown, Steve",,521.0,Crokinole,46.0,8.06588
8/1/26,Sa,9,WOR,War of the Ring,Round 2/4,C,SEM,Continuous,4,Fox Den,"Martin, Jeromey",,9609.0,War of the Ring,221.0,7.78098
8/1/26,Sa,9,WWR,Washington's War,Round 1/3,B,SwEl,Continuous,3,Maple,"Peeck, Bill",,38996.0,Washington's War,1082.0,7.60241
8/1/26,Sa,9,WSM,Wooden Ships & Iron Men,Round 8/8,B,SwEl,Freeform,2,Winterberry,"Hitchings, Tim",,237.0,Wooden Ships & Iron Men,2158.0,7.104
8/1/26,Sa,9,65S,65: Squad Level Battles,Semifinal,B,SE,Scheduled,3,Winterberry,"Shedden, Sephen",,,,,
8/1/26,Sa,9,BAR,Battles of the American Revolution,Semifinal,B,SwEl,Scheduled,4,Foggy Brews,"Miklos, Mark",,446340.0,Battles of the American Revolution,0.0,7.965
8/1/26,Sa,9,BWD,Bitter Woods,Semifinal,A,SwEl,Freeform,7,Winterberry,"Sinigaglio, Bruno",,,,,
8/1/26,Sa,9,DSP,Dominant Species,Semifinal,B,HMW-P,Scheduled,4,Seasons,"McKinnes, Luke",,62219.0,Dominant Species,114.0,7.80141
